step,loss,acc,eos_acc,gnorm,lr,n_tok,noise_p
2382,1.0589792728424072,0.6638698577880859,0.4375,0.953125,0.0003471392354657441,13587,0.15
2383,1.5037190914154053,0.5427142381668091,0.75,0.94921875,0.0003469481293929805,7398,0.15
2384,1.5015935897827148,0.5058069229125977,0.375,0.75,0.0003467570053509709,19029,0.15
2385,1.2640643119812012,0.6020689010620117,0.625,0.90234375,0.00034656586342158684,15274,0.15
2386,1.5991809368133545,0.4809701144695282,0.25,0.953125,0.0003463747036867074,13689,0.15
2387,0.9556162357330322,0.7173638343811035,0.625,1.3359375,0.0003461835262282192,18982,0.15
2388,0.8816167116165161,0.7300238609313965,1.0,0.7421875,0.00034599233112801687,6708,0.15
2389,1.4767489433288574,0.5534300804138184,0.4375,0.87109375,0.0003458011184680021,12128,0.15
2390,1.429202675819397,0.5386331677436829,0.5625,0.8359375,0.0003456098883300844,13447,0.15
2391,1.3011924028396606,0.581484854221344,0.5625,0.96484375,0.0003454186407961806,21820,0.15
2392,1.4192548990249634,0.5578579306602478,0.4375,0.76171875,0.00034522737594821503,11727,0.15
2393,1.7365543842315674,0.47513890266418457,0.625,0.9765625,0.0003450360938681197,14038,0.15
2394,1.790852665901184,0.4459213614463806,0.25,0.9296875,0.00034484479463783375,7147,0.15
2395,1.0663180351257324,0.6879772543907166,0.3125,0.703125,0.0003446534783393035,16893,0.15
2396,1.5114257335662842,0.5624071955680847,0.3125,1.1953125,0.0003444621450544828,8757,0.15
2397,1.3617275953292847,0.5919873714447021,0.375,0.84765625,0.00034427079486533293,13279,0.15
2398,1.0939985513687134,0.6740074157714844,0.4375,0.75,0.0003440794278538221,9445,0.15
2399,1.839216709136963,0.4235832989215851,0.5,0.9296875,0.0003438880441019258,6988,0.15
2400,1.3822660446166992,0.5707539319992065,0.8125,1.03125,0.0003436966436916269,12282,0.15
2401,1.257047414779663,0.6158491969108582,0.5,0.86328125,0.0003435052267049152,9603,0.15
2402,1.3004757165908813,0.5986836552619934,0.625,0.7421875,0.00034331379322378753,11547,0.15
2403,1.1559346914291382,0.6191245913505554,0.3125,0.71875,0.00034312234333024814,14233,0.15
2404,1.5020599365234375,0.519147515296936,0.5,1.234375,0.00034293087710630796,12012,0.15
2405,1.6568421125411987,0.46717703342437744,0.625,0.796875,0.000342739394633985,16589,0.15
2406,1.6639760732650757,0.4974935054779053,0.6875,0.828125,0.00034254789599530433,5785,0.15
2407,1.1652913093566895,0.6209461092948914,0.75,1.3671875,0.0003423563812722979,11563,0.15
2408,1.564953088760376,0.5248748660087585,0.625,0.85546875,0.0003421648505470045,16583,0.15
2409,1.1246707439422607,0.6351146101951599,0.75,0.75,0.00034197330390146966,15139,0.15
2410,1.6206965446472168,0.49290260672569275,0.4375,0.8359375,0.0003417817414177462,14301,0.15
2411,1.0947383642196655,0.6541541218757629,0.625,0.58203125,0.0003415901631778932,11615,0.15
2412,0.7505899667739868,0.7741561532020569,0.6875,0.71875,0.00034139856926397664,23286,0.15
2413,1.690531849861145,0.49058306217193604,0.5,0.8828125,0.00034120695975806934,7752,0.15
2414,1.6603924036026,0.4842434525489807,0.5625,0.87890625,0.00034101533474225075,8314,0.15
2415,0.8763218522071838,0.7210440635681152,0.5625,0.9140625,0.00034082369429860697,7356,0.15
2416,1.3587000370025635,0.5894460082054138,0.75,0.9140625,0.0003406320385092306,9134,0.15
2417,1.5341213941574097,0.5271172523498535,0.25,1.359375,0.0003404403674562209,13331,0.15
2418,1.7510319948196411,0.443020761013031,0.8125,1.1328125,0.00034024868122168364,8819,0.15
2419,1.3575259447097778,0.5746169090270996,0.625,0.85546875,0.00034005697988773116,12725,0.15
2420,1.3608096837997437,0.5634957551956177,0.125,0.69921875,0.00033986526353648225,23789,0.15
2421,1.3923765420913696,0.562303364276886,0.375,0.81640625,0.00033967353225006203,11444,0.15
2422,1.0146995782852173,0.6734693646430969,0.625,0.91796875,0.0003394817861106022,14210,0.15
2423,1.5098257064819336,0.49738144874572754,0.625,0.6796875,0.0003392900252002406,13939,0.15
2424,1.1844799518585205,0.6197263598442078,0.3125,0.66796875,0.0003390982496011215,24556,0.15
2425,1.0329985618591309,0.6900151968002319,0.125,0.65234375,0.00033890645939539557,11207,0.15
2426,1.471791386604309,0.5362318754196167,0.6875,1.0,0.00033871465466521965,4830,0.15
2427,1.250064492225647,0.6175050139427185,0.375,0.6640625,0.0003385228354927567,20497,0.15
2428,1.746699333190918,0.4477413594722748,0.875,0.91796875,0.00033833100196017604,6774,0.15
2429,0.9094127416610718,0.7177770137786865,0.9375,1.0703125,0.00033813915414965294,14485,0.15
2430,1.1539520025253296,0.6390009522438049,0.5,1.2421875,0.0003379472921433691,10410,0.15
2431,1.4087930917739868,0.5440803170204163,0.5625,0.73046875,0.0003377554160235119,8666,0.15
2432,1.506108283996582,0.5092848539352417,0.5,0.7265625,0.0003375635258722751,12655,0.15
2433,1.3024886846542358,0.5898970365524292,0.6875,0.96875,0.0003373716217718583,10195,0.15
2434,1.223510980606079,0.6241263151168823,0.75,0.90234375,0.00033717970380446724,7726,0.15
2435,1.599065899848938,0.4770737886428833,0.4375,0.79296875,0.00033698777205231327,12453,0.15
2436,1.2377814054489136,0.5778577923774719,0.4375,1.0703125,0.00033679582659761395,6666,0.15
2437,1.467240810394287,0.5424150228500366,0.75,0.8984375,0.0003366038675225927,10857,0.15
2438,1.5773080587387085,0.5010381937026978,0.5,0.9140625,0.0003364118949094786,6261,0.15
2439,1.755806565284729,0.48483699560165405,0.5,0.84375,0.0003362199088405066,10552,0.15
2440,1.150788426399231,0.6455479264259338,0.5625,0.93359375,0.00033602790939791757,8176,0.15
2441,1.4112530946731567,0.5514947772026062,0.375,1.140625,0.00033583589666395775,13079,0.15
2442,1.3721084594726562,0.5451331734657288,0.375,0.89453125,0.00033564387072087946,8486,0.15
2443,0.8077640533447266,0.7729544639587402,0.5,0.69140625,0.00033545183165094045,11403,0.15
2444,0.8873075246810913,0.737365186214447,0.8125,1.15625,0.00033525977953640426,4729,0.15
2445,0.9883578419685364,0.6850672960281372,0.8125,1.1171875,0.0003350677144595397,8170,0.15
2446,1.0183206796646118,0.6839742064476013,0.0625,1.125,0.00033487563650262155,15369,0.15
2447,1.2282700538635254,0.6222713589668274,0.25,0.87890625,0.0003346835457479299,20340,0.15
2448,1.3779321908950806,0.5805732607841492,0.375,0.96875,0.00033449144227775014,9420,0.15
2449,1.8531734943389893,0.42690664529800415,0.0625,1.0078125,0.0003342993261743735,15446,0.15
2450,0.7942855358123779,0.7699652314186096,0.5625,0.72265625,0.0003341071975200962,20423,0.15
2451,1.5423898696899414,0.5051911473274231,0.375,0.7890625,0.00033391505639722034,12714,0.15
2452,1.2485796213150024,0.6061105132102966,0.5625,1.171875,0.0003337229028880529,20653,0.15
2453,1.601171851158142,0.5057561993598938,0.4375,1.1796875,0.0003335307370749063,11379,0.15
2454,1.0372544527053833,0.6834166646003723,0.5,0.88671875,0.0003333385590400983,11602,0.15
2455,1.573382019996643,0.5218251943588257,0.5,0.76171875,0.0003331463688659519,8591,0.15
2456,1.1724685430526733,0.6252022385597229,0.625,1.1953125,0.00033295416663479526,16070,0.15
2457,1.532583475112915,0.5167582035064697,0.5625,0.8203125,0.00033276195242896176,14202,0.15
2458,1.1981456279754639,0.6315022110939026,0.5,0.81640625,0.0003325697263307897,13034,0.15
2459,1.4383649826049805,0.5263971090316772,0.375,0.9375,0.00033237748842262273,7122,0.15
2460,1.6640323400497437,0.48599013686180115,0.375,0.65234375,0.0003321852387868096,9529,0.15
2461,1.4470067024230957,0.5330307483673096,0.4375,0.84375,0.0003319929775057037,11898,0.15
2462,1.6256310939788818,0.47096070647239685,0.5625,0.8984375,0.00033180070466166375,13740,0.15
2463,1.2943140268325806,0.5910552144050598,0.5625,0.7421875,0.00033160842033705336,21152,0.15
2464,1.491942286491394,0.5132761597633362,0.5,0.93359375,0.0003314161246142411,14462,0.15
2465,1.3999048471450806,0.5648170113563538,0.625,0.859375,0.0003312238175756002,8470,0.15
2466,1.6195766925811768,0.47608086466789246,0.5625,0.6640625,0.000331031499303509,16075,0.15
2467,1.204768180847168,0.6084104180335999,0.75,1.0234375,0.00033083916988035033,15243,0.15
2468,1.7330880165100098,0.48597025871276855,0.625,1.078125,0.0003306468293885124,10157,0.15
2469,1.2691220045089722,0.6114451885223389,0.6875,0.91015625,0.0003304544779103874,10642,0.15
2470,1.843485713005066,0.42498937249183655,0.6875,0.71484375,0.00033026211552837273,11765,0.15
2471,1.1983731985092163,0.6256446838378906,0.8125,0.8359375,0.0003300697423248703,6980,0.15
2472,1.3666162490844727,0.5592114329338074,0.125,0.84765625,0.00032987735838228664,14710,0.15
2473,1.7834900617599487,0.4244637191295624,0.375,1.4453125,0.00032968496378303305,4382,0.15
2474,1.150405764579773,0.6090248823165894,0.8125,0.8125,0.0003294925586095251,26017,0.15
2475,1.4521784782409668,0.5541374683380127,0.375,0.79296875,0.0003293001429441832,9559,0.15
2476,0.6279519200325012,0.8235507607460022,0.1875,1.484375,0.00032910771686943207,11023,0.15
2477,1.4718146324157715,0.5393581390380859,0.4375,1.0703125,0.0003289152804677009,12183,0.15
2478,1.2937660217285156,0.5849611163139343,0.5,0.671875,0.0003287228338214233,14283,0.15
2479,1.629025936126709,0.4703308045864105,0.375,1.09375,0.0003285303770130373,7769,0.15
2480,1.0634582042694092,0.657978355884552,0.875,0.8046875,0.0003283379101249854,12277,0.15
2481,1.3148404359817505,0.593136727809906,0.5625,0.8671875,0.0003281454332397142,9529,0.15
2482,1.608957290649414,0.516292154788971,0.6875,0.93359375,0.00032795294643967474,5340,0.15
2483,1.1108661890029907,0.63604336977005,0.3125,0.89453125,0.00032776044980732216,14194,0.15
2484,1.538384199142456,0.5033987760543823,0.5625,0.859375,0.0003275679434251159,13240,0.15
2485,1.269383192062378,0.61366206407547,0.625,0.74609375,0.0003273754273755197,12370,0.15
2486,1.5845268964767456,0.47249433398246765,0.5625,0.87890625,0.00032718290174100123,9289,0.15
2487,1.3687623739242554,0.5602592825889587,0.625,1.1015625,0.0003269903666040324,9874,0.15
2488,1.270760416984558,0.6074249148368835,0.75,1.0703125,0.0003267978220470891,12283,0.15
2489,1.7107793092727661,0.4806995689868927,0.625,0.6484375,0.0003266052681526513,16010,0.15
2490,1.0308947563171387,0.6799972057342529,0.75,0.68359375,0.000326412705003203,14278,0.15
2491,0.9439155459403992,0.7089265584945679,0.6875,0.6953125,0.00032622013268123216,19806,0.15
2492,1.5095891952514648,0.518159806728363,0.4375,1.2578125,0.0003260275512692306,13216,0.15
2493,1.6777074337005615,0.4591902196407318,0.6875,0.9453125,0.0003258349608496942,9336,0.15
2494,1.1314177513122559,0.6239877343177795,0.5625,0.80859375,0.0003256423615051223,11731,0.15
2495,1.4200681447982788,0.5574555397033691,0.6875,0.69140625,0.00032544975331801865,10234,0.15
2496,1.7336417436599731,0.4797329604625702,0.625,0.81640625,0.00032525713637089024,6291,0.15
2497,1.645882248878479,0.5165674090385437,0.625,0.69921875,0.0003250645107462482,7726,0.15
2498,1.6465225219726562,0.5051859021186829,0.5,0.9609375,0.0003248718765266071,6267,0.15
2499,1.010985016822815,0.6744694113731384,0.625,0.65234375,0.00032467923379448553,19224,0.15
2500,0.8954097032546997,0.7212896347045898,0.5,0.9375,0.00032448658263240534,7506,0.15
2501,1.1612532138824463,0.6500692963600159,0.75,0.75390625,0.00032429392312289217,10102,0.15
2502,1.439407229423523,0.5262547135353088,0.5,0.73046875,0.0003241012553484753,14645,0.15
2503,1.5587453842163086,0.525696337223053,0.75,1.046875,0.0003239085793916875,5098,0.15
2504,1.5119038820266724,0.5203346014022827,0.5,0.9765625,0.00032371589533506496,10401,0.15
2505,1.6589049100875854,0.4652426838874817,0.25,0.98046875,0.00032352320326114743,10487,0.15
2506,1.341243028640747,0.573175311088562,0.5,0.8984375,0.00032333050325247803,10714,0.15
2507,1.495910406112671,0.5236507654190063,0.5,0.82421875,0.00032313779539160347,6300,0.15
2508,1.4171903133392334,0.5553478002548218,0.4375,0.64453125,0.00032294507976107355,10696,0.15
2509,1.596773624420166,0.5351824164390564,0.625,0.90234375,0.0003227523564434416,10744,0.15
2510,1.5733516216278076,0.5260992646217346,0.625,0.7109375,0.000322559625521264,7050,0.15
2511,1.2813249826431274,0.6063425540924072,0.5625,0.68359375,0.0003223668870771007,10532,0.15
2512,1.028214454650879,0.6895341873168945,0.4375,0.640625,0.0003221741411935148,10262,0.15
2513,1.3391897678375244,0.5681011080741882,0.625,1.5,0.0003219813879530723,9574,0.15
2514,1.3531485795974731,0.5597624182701111,0.6875,0.81640625,0.00032178862743834275,13470,0.15
2515,0.996112048625946,0.6968650221824646,0.5,0.734375,0.00032159585973189856,7528,0.15
2516,1.2490119934082031,0.5963625907897949,0.375,0.68359375,0.0003214030849163152,17045,0.15
2517,1.4357820749282837,0.5553807616233826,0.5625,0.8125,0.00032121030307417155,6356,0.15
2518,1.532100796699524,0.5281540751457214,0.375,0.84375,0.0003210175142880488,10851,0.15
2519,0.6251540780067444,0.8105267882347107,0.9375,0.7734375,0.0003208247186405319,23692,0.15
2520,1.1669533252716064,0.6244405508041382,0.5,0.859375,0.0003206319162142083,14746,0.15
2521,1.2402487993240356,0.6159699559211731,0.75,0.80859375,0.00032043910709166843,10119,0.15
2522,1.7005605697631836,0.4794728457927704,0.5625,1.0703125,0.00032024629135550553,10547,0.15
2523,1.1266977787017822,0.6358582377433777,0.875,0.64453125,0.0003200534690883157,7195,0.15
2524,1.1246049404144287,0.6286709904670715,0.4375,0.95703125,0.000319860640372698,4018,0.15
2525,1.150273323059082,0.6225370764732361,0.75,1.0546875,0.0003196678052912541,16799,0.15
2526,1.5345520973205566,0.5345255136489868,0.6875,1.046875,0.0003194749639265883,5648,0.15
2527,1.306227684020996,0.5865280628204346,0.4375,0.73046875,0.00031928211636130785,24050,0.15
2528,1.2878175973892212,0.5846606492996216,0.625,1.0390625,0.00031908926267802245,9857,0.15
2529,1.1749207973480225,0.6202531456947327,0.1875,0.7109375,0.00031889640295934454,24411,0.15
2530,1.561411738395691,0.526401162147522,0.75,1.171875,0.00031870353728788913,5549,0.15
2531,1.1422289609909058,0.6387917995452881,0.8125,0.8515625,0.00031851066574627363,14302,0.15
2532,1.2648605108261108,0.6028487086296082,0.4375,0.78515625,0.00031831778841711814,15586,0.15
2533,1.4592615365982056,0.5655746459960938,0.5625,0.78125,0.00031812490538304515,9127,0.15
2534,1.425579309463501,0.5518702268600464,0.625,0.640625,0.00031793201672667977,9678,0.15
2535,1.4515284299850464,0.5351646542549133,0.5,0.69921875,0.0003177391225306491,11176,0.15
2536,1.7677109241485596,0.4376770555973053,0.5,1.0078125,0.00031754622287758313,11296,0.15
2537,1.2288984060287476,0.601100742816925,0.6875,0.67578125,0.00031735331785011383,12537,0.15
2538,1.3943601846694946,0.568431556224823,0.5,0.640625,0.0003171604075308757,8008,0.15
2539,0.9159875512123108,0.753802478313446,0.4375,0.73828125,0.00031696749200250523,10914,0.15
2540,1.5861276388168335,0.5135052800178528,0.625,1.2265625,0.00031677457134764137,6553,0.15
2541,0.859261691570282,0.7621355056762695,0.4375,0.578125,0.0003165816456489252,11557,0.15
2542,0.8350151181221008,0.7445046901702881,0.625,0.7734375,0.00031638871498900005,17151,0.15
2543,0.9399127960205078,0.7094930410385132,0.9375,0.796875,0.0003161957794505111,12072,0.15
2544,0.9318332672119141,0.7129450440406799,0.6875,0.68359375,0.00031600283911610604,19606,0.15
2545,1.5572195053100586,0.4869600236415863,0.4375,0.796875,0.00031580989406843405,12385,0.15
2546,1.2924517393112183,0.592929482460022,0.9375,0.73046875,0.000315616944390147,5827,0.15
2547,1.4512920379638672,0.5326643586158752,0.5625,0.83203125,0.00031542399016389825,9766,0.15
2548,0.9211395978927612,0.6999440789222717,0.6875,0.8359375,0.00031523103147234325,10728,0.15
2549,1.8541556596755981,0.3929961025714874,0.25,1.40625,0.0003150380683981393,4112,0.15
2550,0.9326609373092651,0.7212489247322083,0.8125,0.65234375,0.0003148451010239459,7078,0.15
2551,1.3648442029953003,0.562176525592804,0.5625,1.4375,0.00031465212943242393,13526,0.15
2552,0.9313951730728149,0.7245861291885376,0.5625,0.79296875,0.0003144591537062364,6463,0.15
2553,1.503282070159912,0.5090035796165466,0.5625,0.7109375,0.0003142661739280478,14161,0.15
2554,1.225102424621582,0.6215836405754089,0.625,0.86328125,0.0003140731901805247,9257,0.15
2555,1.3286088705062866,0.5726731419563293,0.625,0.82421875,0.0003138802025463352,11249,0.15
2556,1.5216692686080933,0.5407269597053528,0.625,0.73046875,0.00031368721110814913,7538,0.15
2557,1.2479016780853271,0.602633535861969,0.75,0.80859375,0.0003134942159486377,13290,0.15
2558,0.9171724915504456,0.7158960700035095,0.875,0.765625,0.000313301217150474,12242,0.15
2559,1.5880484580993652,0.4697055518627167,0.75,1.015625,0.00031310821479633256,7064,0.15
2560,1.3416489362716675,0.5853718519210815,0.1875,0.77734375,0.00031291520896888965,20399,0.15
2561,1.0137261152267456,0.6803194880485535,0.875,0.68359375,0.0003127221997508226,11768,0.15
2562,1.1919512748718262,0.6197397708892822,0.625,0.7578125,0.00031252918722481045,11145,0.15
2563,1.2010825872421265,0.6321266293525696,0.5,0.70703125,0.0003123361714735337,22679,0.15
2564,1.1414270401000977,0.645937979221344,0.5,0.63671875,0.0003121431525796741,23092,0.15
2565,1.5031040906906128,0.530585765838623,0.4375,0.8359375,0.000311950130625915,6163,0.15
2566,1.3359633684158325,0.5869655013084412,0.1875,0.76953125,0.0003117571056949406,14546,0.15
2567,0.6114566922187805,0.8477327823638916,0.4375,0.7734375,0.0003115640778694369,16077,0.15
2568,0.9102765917778015,0.7381063103675842,0.4375,0.8515625,0.0003113710472320907,8618,0.15
2569,1.6159964799880981,0.4994639754295349,0.5625,0.94921875,0.00031117801386559027,8395,0.15
2570,1.6918398141860962,0.4867023825645447,0.25,0.859375,0.000310984977852625,9889,0.15
2571,1.5025044679641724,0.5327020883560181,0.5625,0.83203125,0.00031079193927588525,5703,0.15
2572,1.5020499229431152,0.49936896562576294,0.625,0.80859375,0.00031059889821806285,11885,0.15
2573,1.315061330795288,0.591549277305603,0.75,1.171875,0.0003104058547618503,12212,0.15
2574,1.4143507480621338,0.5350658297538757,0.5,0.79296875,0.0003102128089899413,12006,0.15
2575,1.403308391571045,0.5475478172302246,0.625,0.94921875,0.0003100197609850305,11031,0.15
